latitude,longitude,uuid,gattung_botanisch,gattung_deutsch,art_botanisch,art_deutsch,alleebaum,hoehe,stammdurchmesser,stammumfang,kronendurchmesser,baumpatenschaft
54.0852929481113,12.1241130319843,7c4e2e77-5540-4eaa-8edc-79ec5254897e,Tilia,Linde,Tilia cordata,Winter-Linde,1,8.00,16.23,51.00,5.00,0
54.1306211358083,12.1001449812723,af9133d5-4740-4f81-b881-39a7557b0ce2,Quercus,Eiche,Quercus robur,Stiel-Eiche,0,6.00,13.69,43.00,5.00,0
54.1032820875285,12.0657870550373,7f7cda5b-b14a-4d9d-b3c7-e293499e8d7e,Populus,Pappel,Populus nigra,Schwarz-Pappel,0,17.00,95.00,298.45,12.00,0
54.0927353193561,12.0624077430049,5e716e81-2e85-4a0e-8852-7dc2ac472067,Salix,Weide,Salix alba,Silber-Weide,0,7.00,26.00,81.68,3.00,0
54.130476548654,12.0496491910156,a3ee73e7-dcdf-40ec-be0c-477b9ab00f49,Betula,Birke,Betula pendula,Sand-Birke,0,15.00,30.00,94.25,5.00,0
54.0817089900928,12.1594499469952,d5da3892-7495-4a6a-830b-5cd434418bf3,Tilia,Linde,Tilia cordata,Winter-Linde,0,6.00,8.00,25.13,2.00,0
54.1608309301632,12.0308049424433,d9744117-b71b-431a-b87c-45724fef7583,Acer,Ahorn,Acer pseudoplatanus,Berg-Ahorn,0,6.00,18.00,56.55,2.00,0
54.1680525783183,12.0298468157869,1ee3f4c4-34d9-4d01-8b1a-131e6e84c612,Salix,Weide,Salix alba,Silber-Weide,0,7.00,19.00,59.69,6.00,0
54.0955380019355,12.1871702804198,de747623-c9f6-427d-bcfe-b58d953bffd5,Prunus,Kirsche,Prunus padus,Trauben-Kirsche,1,5.00,8.28,26.00,2.30,0
54.0667341058062,12.1260708527223,190522bd-2b7c-4786-a112-d5731d35879c,Gruppenbäume,Gruppenbäume,Windschutz Laub-Mischbestand,Windschutz Laub-Mischbestand,0,,35.00,109.96,,0
54.1671579432231,12.0294431236416,49c2381f-55bc-45c9-9f89-02b7b7ec8ab6,Quercus,Eiche,Quercus petraea,Trauben-Eiche,0,6.00,8.00,25.13,2.00,0
54.0941698718039,12.1842415038467,e6f5e5ba-0d62-49ea-b081-14beb82cda8e,Prunus,Kirsche,Prunus padus,Trauben-Kirsche,1,7.00,15.00,47.12,4.00,0
54.1671218123053,12.0293963724069,43b1de8b-5806-4669-9534-33c504b0e026,Quercus,Eiche,Quercus petraea,Trauben-Eiche,0,6.00,8.00,25.13,2.00,0
54.0769940642274,12.067369968668,808ed127-1490-4fdb-86bc-d62b61a80992,Aesculus,Kastanie,Aesculus hippocastanum,Gewöhnliche Rosskastanie,0,,,,,0
54.167155212273,12.0290629891461,c3c49b79-2ec2-41b1-8ceb-3afc9070e325,Quercus,Eiche,Quercus robur,Stiel-Eiche,0,6.00,10.00,31.42,2.00,0
54.1671778421477,12.028999918972,6f2d35eb-f79c-4c0e-885d-d17e603df867,Quercus,Eiche,Quercus petraea,Trauben-Eiche,0,6.00,8.00,25.13,2.00,0
54.1672228095432,12.0290112517815,3e33fbb7-ba7e-45c5-a2d7-3c84d9b43fa4,Quercus,Eiche,Quercus petraea,Trauben-Eiche,0,6.00,7.00,21.99,2.00,0
54.1677216501298,12.0292586627953,d050276e-e264-4783-8cce-dbde1ca11ae1,Quercus,Eiche,Quercus petraea,Trauben-Eiche,0,6.00,7.00,21.99,2.00,0
54.1677781553345,12.0292711607922,ce321df5-37e6-4e18-8ca0-5d2a4ab5d024,Quercus,Eiche,Quercus robur,Stiel-Eiche,0,6.00,7.00,21.99,2.00,0
54.1678337603509,12.0292726902367,2bf6a9f7-f357-4867-8ce6-5cef381970d6,Quercus,Eiche,Quercus robur,Stiel-Eiche,0,6.50,7.50,23.56,2.00,0
54.1681157903082,12.0297048287092,21741302-c5bd-4b55-9380-6da52ccdce1a,Prunus,Kirsche,Prunus avium,Vogel-Kirsche,0,5.50,9.00,28.27,3.50,0
54.1680886618246,12.0297714404685,ddb7374b-c75d-4704-97d4-5aaee362fdf1,Alnus,Erle,Alnus glutinosa,Schwarz-Erle,0,6.00,12.00,37.70,3.00,0
54.1680354287674,12.0299497957158,0f17a9dd-52cf-446d-b5de-b4da2f9f1aa3,Alnus,Erle,Alnus glutinosa,Schwarz-Erle,0,6.00,8.00,25.13,2.00,0
54.0775008132107,12.1045274746399,5422d5a0-687d-4675-b84a-35f3e0134eff,Acer,Ahorn,Acer platanoides,Spitz-Ahorn,0,10.00,18.00,56.55,4.50,0
54.147372947974,12.1560771822307,61d9b7a1-6955-4c09-bb4a-d759480d5449,Gruppenbäume,Gruppenbäume,Windschutz Laub-Mischbestand,Windschutz Laub-Mischbestand,0,,,,,0
54.168002986527,12.0300196996366,d5e2d551-2c9c-47a8-b534-26d100d4e5d2,Alnus,Erle,Alnus glutinosa,Schwarz-Erle,0,7.50,11.00,34.56,3.50,0
54.1679078641427,12.0302859508359,8a627f60-e699-42d0-a792-b24e00c7569b,Malus,Zierapfel,Malus sylvestris,Holz-Apfel,0,4.50,6.50,20.42,2.50,0
54.1678799581242,12.0303392858855,3074f0af-52bc-49eb-901f-9b957128c493,Quercus,Eiche,Quercus robur,Stiel-Eiche,0,6.00,6.50,20.42,2.80,0
54.1678650771919,12.030421262191,4818cd06-1032-4a5b-9dbe-6e088ec32dbd,Alnus,Erle,Alnus glutinosa,Schwarz-Erle,0,8.50,11.00,34.56,3.00,0
54.1677876371199,12.0306425715038,f03324d4-b064-416a-b8b2-f3ff31040896,Alnus,Erle,Alnus glutinosa,Schwarz-Erle,0,6.00,9.00,28.27,3.00,0
54.1677135811894,12.0309135928387,6857bdd8-c253-4708-81cd-0935808d7776,Alnus,Erle,Alnus glutinosa,Schwarz-Erle,0,5.50,6.00,18.85,1.70,0
54.1677021785181,12.0309980776048,65ce1fa0-5345-4ba7-bb7d-3fe0782a0149,Alnus,Erle,Alnus glutinosa,Schwarz-Erle,0,7.00,10.00,31.42,2.00,0
54.1676840416218,12.0311558326113,a3d10f33-a49a-4137-9247-d0f25601bb64,Alnus,Erle,Alnus glutinosa,Schwarz-Erle,0,5.00,7.00,21.99,2.50,0
54.1676804203118,12.031235009305,c73b4a1e-73cc-4441-8fbb-7cf74bd756d6,Alnus,Erle,Alnus glutinosa,Schwarz-Erle,0,4.00,7.00,21.99,1.80,0
54.1676675590236,12.0315920541925,eeae03ef-e8a5-45d7-ad33-c3af1602821a,Quercus,Eiche,Quercus robur,Stiel-Eiche,0,5.50,6.00,18.85,1.50,0
54.1676549509872,12.0317078854005,1a1e1b9c-b183-4ed3-b048-2c35b2b9eeac,Quercus,Eiche,Quercus robur,Stiel-Eiche,0,6.00,6.00,18.85,2.00,0
54.1676411264096,12.032044158635,a221e29a-b98a-4ee6-8229-4dd10b957bdd,Malus,Zierapfel,Malus sylvestris,Holz-Apfel,0,5.00,7.00,21.99,3.00,0
54.1095387214784,12.1381791024725,29d2d8cc-9e8b-4923-8a90-abb50463ac7d,Ostrya,Hopfenbuche,Ostrya carpinifolia,Europäische Hopfenbuche,0,5.00,5.73,18.00,1.00,0
54.1676469764112,12.0322047917624,6127c80b-f6ae-48f4-8bab-317a3f71c3c2,Alnus,Erle,Alnus glutinosa,Schwarz-Erle,0,4.00,6.00,18.85,2.00,0
54.1676458367614,12.0322971221333,7daf4ede-1740-47f2-bfe4-51c6f65e9056,Quercus,Eiche,Quercus robur,Stiel-Eiche,0,6.00,6.00,18.85,2.00,0
54.1676506447391,12.0324483292391,f72f15d0-3bed-47e4-995f-1d192ef02078,Alnus,Erle,Alnus glutinosa,Schwarz-Erle,0,5.00,6.00,18.85,1.70,0
54.16763464545,12.0325542893614,c915c71d-ad31-4556-8ec2-27b0d266f67a,Alnus,Erle,Alnus glutinosa,Schwarz-Erle,0,6.00,7.00,21.99,2.50,0
54.1675935120121,12.0328114555144,256aff64-2110-4d21-b5ad-206b0eb9da6f,Alnus,Erle,Alnus glutinosa,Schwarz-Erle,0,7.00,11.00,34.56,3.00,0
54.1675686053388,12.0328880188349,7dab0a41-05fa-43c2-937a-82d4d2e86bbd,Alnus,Erle,Alnus glutinosa,Schwarz-Erle,0,8.00,11.00,34.56,4.00,0
54.1675373394937,12.0329582950551,bf2c85a1-ae0c-4b62-87f8-68feb8739e42,Alnus,Erle,Alnus glutinosa,Schwarz-Erle,0,6.50,10.00,31.42,4.00,0
54.1674085195089,12.0332693956702,b8b8a1b6-f00e-4c5b-992b-0c27cafe3364,Acer,Ahorn,Acer campestre,Feld-Ahorn,0,6.00,1.50,4.71,,0
54.1673710662718,12.0333695356838,89ef7095-57dd-4916-975d-5c860d657181,Acer,Ahorn,Acer campestre,Feld-Ahorn,0,7.00,7.00,21.99,2.00,0
54.1672719176284,12.0336441845701,578211c9-7296-4cc1-8f00-a512da4dfd21,Alnus,Erle,Alnus glutinosa,Schwarz-Erle,0,7.00,9.00,28.27,3.00,0
54.1672376803519,12.0337070106563,7d16aa9c-d329-43b0-acc9-9720f908e5ec,Alnus,Erle,Alnus glutinosa,Schwarz-Erle,0,7.00,4.50,14.14,0.70,0
54.1672095479358,12.0337767548654,f65b155f-8c3d-4f8a-b8a4-363d8f27eb26,Quercus,Eiche,Quercus robur,Stiel-Eiche,0,5.00,6.00,18.85,2.50,0
54.1671699743228,12.0338237198441,bd8f682c-e8a6-4392-94fc-dcfae60ed448,Alnus,Erle,Alnus glutinosa,Schwarz-Erle,0,7.00,4.00,12.57,0.70,0
54.1670873408782,12.0337652770808,be8bf0c9-b625-4530-ac7f-fac84dfa3291,Alnus,Erle,Alnus glutinosa,Schwarz-Erle,0,7.00,4.00,12.57,0.80,0
54.1670282852556,12.0337331884495,03812cf5-a093-4df9-bae4-5f7fafb354e6,Prunus,Kirsche,Prunus avium,Vogel-Kirsche,0,6.00,7.00,21.99,2.50,0
54.1669890178106,12.0337962209719,e165107d-ee40-492c-9bac-5979e7185a07,Prunus,Kirsche,Prunus avium,Vogel-Kirsche,0,5.00,7.00,21.99,1.20,0
54.1671594753176,12.0339303570373,482ba011-f0a8-4ab7-a1b6-eb9ee01d65ab,Alnus,Erle,Alnus glutinosa,Schwarz-Erle,0,7.00,4.00,12.57,0.50,0
54.1671902158705,12.0341305802004,d7dd3d93-51c1-4252-875f-49461b5165ee,Quercus,Eiche,Quercus robur,Stiel-Eiche,0,6.00,7.00,21.99,2.00,0
54.167225997579,12.0342362029943,8abcc8c0-7526-4e77-bdb9-f0293ce4f2a5,Alnus,Erle,Alnus glutinosa,Schwarz-Erle,0,5.00,5.00,15.71,1.80,0
54.167262516981,12.0343279819591,6b149699-73f0-4489-8021-aa9aada60d44,Alnus,Erle,Alnus glutinosa,Schwarz-Erle,0,7.00,9.00,28.27,4.00,0
54.1672914845887,12.0344343993117,61070943-b138-42e5-aaa6-01f5095701bb,Quercus,Eiche,Quercus robur,Stiel-Eiche,0,6.00,6.00,18.85,3.00,0
54.1673493595177,12.0345499339699,6f9c9641-cd52-434e-bba9-b1184dcdaa30,Alnus,Erle,Alnus glutinosa,Schwarz-Erle,0,4.00,7.00,21.99,2.00,0
54.1674047826107,12.0346353036806,141db313-8875-4a62-8350-6296b688d305,Alnus,Erle,Alnus glutinosa,Schwarz-Erle,0,7.00,9.00,28.27,3.00,0
54.16814600206,12.0351155219516,86d1bc00-ff37-44d9-8320-203262238942,Malus,Zierapfel,Malus sylvestris,Holz-Apfel,0,4.50,5.50,17.28,2.50,0
54.1681871206029,12.0350874481532,4184e9bb-236b-4f47-a93f-2398115e9ba4,Malus,Zierapfel,Malus sylvestris,Holz-Apfel,0,5.00,7.00,21.99,3.00,0
54.1682345822598,12.0351197562944,08bdd08d-e85a-4a47-8475-28f3714399ea,Malus,Zierapfel,Malus sylvestris,Holz-Apfel,0,4.50,6.50,20.42,3.00,0
54.1685816033038,12.0352382016267,a512f349-cf3a-47e4-84d3-e958963d84cc,Betula,Birke,Betula pendula,Sand-Birke,0,8.00,12.00,37.70,3.50,0
54.16872362882,12.0352147059818,a74489e0-e04b-4bdf-a79c-fb00fa5b905c,Prunus,Kirsche,Prunus avium,Vogel-Kirsche,0,6.00,8.50,26.70,3.00,0
54.1687741530615,12.035225341737,dce526bb-afce-45da-9edc-f77ce6b2bdb4,Malus,Zierapfel,Malus sylvestris,Holz-Apfel,0,5.00,5.00,15.71,1.00,0
54.1688290623686,12.0352460841203,d5c3236f-fe97-4593-974e-6ace342da3f1,Prunus,Kirsche,Prunus avium,Vogel-Kirsche,0,5.00,6.50,20.42,2.00,0
54.1688982226818,12.0352576849174,8287585e-7ce1-4847-8037-3b62eb6498f0,Malus,Zierapfel,Malus sylvestris,Holz-Apfel,0,5.00,5.50,17.28,1.50,0
54.1688804785087,12.0353257680435,51dd866e-bf6a-4da1-bd91-86a180edae37,Prunus,Kirsche,Prunus avium,Vogel-Kirsche,0,7.00,7.50,23.56,2.00,0
54.1679687382757,12.0365373854963,0163fecf-08d7-4568-b717-fd7a24881865,Salix,Weide,Salix species,Weide,0,25.00,85.00,267.04,22.00,0
54.1678939886585,12.036368194356,4c5be302-31c3-4a43-81af-0247db2ea01c,Malus,Zierapfel,Malus sylvestris,Holz-Apfel,0,5.00,7.00,21.99,1.50,0
54.1678893728188,12.0363012531358,4f406d02-b687-46d9-b389-1d596bcfb5df,Acer,Ahorn,Acer campestre,Feld-Ahorn,0,6.00,9.00,28.27,3.00,0
54.1679089780745,12.0362429994218,1116846f-7b92-4d0a-a295-882a91d53ba6,Acer,Ahorn,Acer campestre,Feld-Ahorn,0,6.00,8.50,26.70,3.00,0
54.1679209912314,12.0361429950968,a148583f-876e-4780-b421-209e3e043ce9,Betula,Birke,Betula pendula,Sand-Birke,0,6.00,8.00,25.13,1.50,0
54.16794601193,12.0360855797443,ba097b7d-00a9-4996-bc41-31a7e03d4916,Betula,Birke,Betula pendula,Sand-Birke,0,7.00,8.50,26.70,2.00,0
54.1679294984464,12.0360138198356,a931420f-eedc-4f05-b722-4aa5ccf385da,Quercus,Eiche,Quercus petraea,Trauben-Eiche,0,6.50,8.00,25.13,2.00,0
54.1679471765586,12.0359503404653,b6549f3e-237c-49ee-b477-c54e90896f56,Betula,Birke,Betula pendula,Sand-Birke,0,7.00,7.00,21.99,1.00,0
54.1679760803617,12.0358790089444,143ddea0-7759-4e51-83ed-2fd8db2f428c,Quercus,Eiche,Quercus petraea,Trauben-Eiche,0,7.00,7.50,23.56,2.00,0
54.1679562943721,12.0358277106275,3148237d-e217-4243-891c-8536fb57dc94,Betula,Birke,Betula pendula,Sand-Birke,0,4.50,5.50,17.28,0.80,0
54.1679340339214,12.0357635641685,90011049-4654-44bd-bd3e-2b5c7a3192a7,Acer,Ahorn,Acer campestre,Feld-Ahorn,0,6.00,7.50,23.56,2.00,0
54.1679887517841,12.035699886323,e4f9b6a0-9b37-4a7b-8d0d-80a513916903,Betula,Birke,Betula pendula,Sand-Birke,0,7.00,7.00,21.99,1.20,0
54.1679722418398,12.0356282794718,9d73fe3a-343b-4747-8f58-e6956c299be5,Betula,Birke,Betula pendula,Sand-Birke,0,7.00,7.00,21.99,1.20,0
54.1679710873728,12.035533967369,db4e5d6a-a43f-4136-b9fd-c88ab92616a8,Acer,Ahorn,Acer campestre,Feld-Ahorn,0,6.00,6.50,20.42,2.00,0
54.1680012941093,12.0354717365721,b4a9b71a-fc0e-4cdc-8742-df7281b464c0,Quercus,Eiche,Quercus petraea,Trauben-Eiche,0,6.00,7.00,21.99,2.00,0
54.1679571945685,12.035378811807,bc00b694-7744-485d-b850-dcab36d2e14c,Malus,Zierapfel,Malus sylvestris,Holz-Apfel,0,4.00,5.00,15.71,2.00,0
54.167918795596,12.0353311442253,115d370b-7104-43de-bb6b-a80323df5961,Prunus,Kirsche,Prunus avium,Vogel-Kirsche,0,6.00,6.00,18.85,2.00,0
54.1678641130351,12.0352831095907,b15b8d91-ce56-4f84-a426-432cc804318e,Acer,Ahorn,Acer campestre,Feld-Ahorn,0,7.00,7.00,21.99,2.00,0
54.1678175137677,12.0352821535333,a8f4954a-3a4b-4db6-9688-97d401d16e6d,Acer,Ahorn,Acer campestre,Feld-Ahorn,0,7.00,10.00,31.42,2.00,0
54.1664849695683,12.0357598206283,a9504d35-383d-40aa-9e1a-a08fb8b7916a,Quercus,Eiche,Quercus petraea,Trauben-Eiche,0,4.00,7.00,21.99,3.00,0
54.1664809927667,12.0356312364958,402fa439-cdd2-4d69-ae83-3147f72b35a6,Quercus,Eiche,Quercus petraea,Trauben-Eiche,0,5.00,7.00,21.99,2.00,0
54.1664256857555,12.0358060477017,9d778eb6-effe-4519-8836-349e79597543,Betula,Birke,Betula pendula,Sand-Birke,0,6.00,7.00,21.99,1.50,0
54.1663747544961,12.035819038619,33ec31d2-e2b3-4608-bd2f-131e8b95f2a5,Quercus,Eiche,Quercus petraea,Trauben-Eiche,0,5.00,6.50,20.42,2.00,0
54.1663377147115,12.0359835016189,d60774c4-b34a-4d7e-9ce3-7e774ca1cf8a,Salix,Weide,Salix alba,Silber-Weide,0,7.00,9.00,28.27,3.00,0
54.1662924137747,12.0359038438842,7faad634-f7af-4e25-96d6-88149f96b985,Salix,Weide,Salix alba,Silber-Weide,0,7.00,10.00,31.42,4.00,0
54.1663642621779,12.0357070103608,04fe84be-5db5-4b4e-b547-a30d39e7e678,Quercus,Eiche,Quercus petraea,Trauben-Eiche,0,6.00,7.00,21.99,2.50,0
54.1663199559896,12.0355472945733,b3d7469a-71c8-44f6-a2cb-6af4c1e4967d,Betula,Birke,Betula pendula,Sand-Birke,0,5.00,5.50,17.28,1.50,0
54.1662933651224,12.035606659092,30c5d181-c1ec-49f4-a215-39cc0fb0df53,Acer,Ahorn,Acer pseudoplatanus,Berg-Ahorn,0,6.00,7.50,23.56,2.50,0
54.1662709075951,12.0355491183619,a505dabf-b3c9-4e82-b67f-8f1327104f6b,Acer,Ahorn,Acer pseudoplatanus,Berg-Ahorn,0,6.00,7.00,21.99,2.50,0
54.1662194388653,12.0355475909862,68c2419c-8b66-4f4e-b260-727f1a8b4e20,Acer,Ahorn,Acer pseudoplatanus,Berg-Ahorn,0,6.00,7.00,21.99,2.00,0
54.1661693377408,12.0354592367373,feaf9cc6-78ec-4cba-96ea-10b10c1fefc4,Acer,Ahorn,Acer pseudoplatanus,Berg-Ahorn,0,5.00,6.00,18.85,1.30,0
54.1661279209483,12.0356138991435,7cef5143-3d2b-4004-aa92-dee2cd591d34,Betula,Birke,Betula pendula,Sand-Birke,0,6.00,7.00,21.99,1.50,0
54.1661663845336,12.0356678428517,e7736003-8f17-424c-a17f-ae1cb80b8846,Betula,Birke,Betula pendula,Sand-Birke,0,6.00,7.00,21.99,1.50,0
54.1661288162772,12.0357232422592,3275fbfc-e042-4e40-bcd1-4c6547e24f31,Betula,Birke,Betula pendula,Sand-Birke,0,6.00,7.00,21.99,1.50,0
54.1661950056314,12.0357675409131,771d0276-175b-4ff2-8eb6-007968d7cfbd,Salix,Weide,Salix alba,Silber-Weide,0,6.00,9.50,29.85,3.00,0
54.166254864211,12.0357555968558,c9ee763f-0c7d-44f4-9bac-80468b02c5ac,Salix,Weide,Salix alba,Silber-Weide,0,7.00,9.00,28.27,3.00,0
54.0777858299075,12.1403431625038,e8273226-22bb-472e-a034-c05254ea52ce,Acer,Ahorn,Acer campestre,Feld-Ahorn,1,5.00,5.73,18.00,1.00,0
54.099199921678,12.157531925431,83945b2c-8eae-445b-b656-2903284923ec,Malus,Zierapfel,Malus species,Apfel,0,,,,,0
54.1536835482887,12.0582895442978,ca439300-5f18-4c5f-8a16-dfb502cc26a7,Salix,Weide,Salix species,Weide,0,12.00,20.00,62.83,3.00,0
54.1674064463476,12.0296280378948,32cf9abf-a95e-4de0-bdae-f4d7d85bcb2a,Quercus,Eiche,Quercus palustris,Sumpf-Eiche,0,5.00,7.00,21.99,2.00,0
54.1675024207141,12.0294910590832,b03fcbdd-e2d2-4e76-bb3e-67e7720274f7,Quercus,Eiche,Quercus palustris,Sumpf-Eiche,0,6.00,7.00,21.99,2.00,0
54.1676210534846,12.0294269282215,b216c365-200c-40d8-9b53-5eee65a5b3db,Quercus,Eiche,Quercus palustris,Sumpf-Eiche,0,5.00,7.00,21.99,3.00,0
54.1677153231956,12.0293884489019,00fcdf42-0265-42bb-a00a-6f0cc6c2b3d5,Quercus,Eiche,Quercus palustris,Sumpf-Eiche,0,5.00,7.00,21.99,2.00,0
54.1678093869454,12.0293489115015,192b7f7b-a00d-410f-98ff-5532e618aa5f,Quercus,Eiche,Quercus palustris,Sumpf-Eiche,0,5.00,7.00,21.99,2.00,0
54.1678934602033,12.0293198975085,925a74e2-132b-408f-94fc-3668f32aed60,Quercus,Eiche,Quercus palustris,Sumpf-Eiche,0,5.00,7.00,21.99,2.00,0
54.1679975043231,12.0293531986228,8606621c-2f7e-43a8-97bc-032df0572fc6,Quercus,Eiche,Quercus palustris,Sumpf-Eiche,0,5.00,7.00,21.99,2.00,0
54.1680894709126,12.0293962537347,8488e565-fae7-4d34-b798-c9320943c916,Quercus,Eiche,Quercus palustris,Sumpf-Eiche,0,5.00,7.00,21.99,2.00,0
54.1681804388459,12.029438920917,e6778022-2ca5-4de4-a78b-fa5dd8face03,Quercus,Eiche,Quercus palustris,Sumpf-Eiche,0,5.00,7.00,21.99,2.00,0
54.1682620364373,12.0294735254845,70e91b5a-7ffb-4eec-a12d-5caeb5fc52f4,Quercus,Eiche,Quercus palustris,Sumpf-Eiche,0,5.00,7.00,21.99,2.00,0
54.1683198469966,12.0295024802041,f461840d-4db4-4507-ac08-1050eca377b2,Quercus,Eiche,Quercus palustris,Sumpf-Eiche,0,5.00,7.00,21.99,2.00,0
54.1684390897057,12.0295504760821,3f9d4b30-a1ca-45d0-b37a-6701454b9a83,Quercus,Eiche,Quercus palustris,Sumpf-Eiche,0,5.00,7.00,21.99,2.00,0
54.1683911774258,12.0298824578465,c882f9b6-333f-4258-ba9e-9c68c35ac2d5,Quercus,Eiche,Quercus palustris,Sumpf-Eiche,0,5.00,7.00,21.99,2.00,0
54.1683764414292,12.0300395125088,90e08d20-4a54-4f03-b191-6053dadf378c,Quercus,Eiche,Quercus palustris,Sumpf-Eiche,0,5.00,7.00,21.99,2.00,0
54.1683643622264,12.0301876419326,b594765d-1799-40cd-9453-f2f710f766ed,Quercus,Eiche,Quercus palustris,Sumpf-Eiche,0,5.00,7.00,21.99,2.00,0
54.1683517590077,12.030350979565,f122da7d-d6e6-400b-b2a2-8b7384e9755e,Malus,Zierapfel,Malus tschonoskii,Wollapfel,0,5.00,7.00,21.99,2.00,0
54.1683372929226,12.0305299278256,23395030-36b5-45ab-8828-94d24da0d6dd,Malus,Zierapfel,Malus tschonoskii,Wollapfel,0,5.00,7.00,21.99,2.00,0
54.1683195424604,12.0307397592782,cb712bc7-afed-405b-893f-0ebc282eb055,Malus,Zierapfel,Malus tschonoskii,Wollapfel,0,5.00,7.00,21.99,2.00,0
54.1683001914741,12.0309685537079,25d3ca36-006e-422c-9370-fc94cac172ae,Malus,Zierapfel,Malus tschonoskii,Wollapfel,0,5.00,7.00,21.99,2.00,0
54.168278341478,12.0312126976941,5111095a-df4c-4f3f-aa8f-157d8364765b,Malus,Zierapfel,Malus tschonoskii,Wollapfel,0,5.00,7.00,21.99,2.00,0
54.1682524236729,12.0314814979357,3d46d7ff-aeb9-4bb9-b356-dd44e9638597,Malus,Zierapfel,Malus tschonoskii,Wollapfel,0,5.00,7.00,21.99,2.00,0
54.1682284365498,12.0317228829031,72ff956b-7265-493c-bd63-f16998df6181,Malus,Zierapfel,Malus tschonoskii,Wollapfel,0,5.00,7.00,21.99,2.00,0
54.1682103102575,12.0318993339974,e38db51d-35e5-4ef1-9ae9-053042d34b49,Malus,Zierapfel,Malus tschonoskii,Wollapfel,0,5.00,7.00,21.99,2.00,0
54.168193765776,12.0320414992833,de063693-ec9a-402f-b1a9-f8591f4156c9,Malus,Zierapfel,Malus tschonoskii,Wollapfel,0,5.00,7.00,21.99,2.00,0
54.1681208240651,12.0325729469265,8653095d-f766-44e9-8147-9e2fdb7c71f2,Malus,Zierapfel,Malus tschonoskii,Wollapfel,0,5.00,7.00,21.99,2.00,0
54.168091280784,12.0327240110181,aa75b918-ac60-4134-a26c-1c48e5c44a64,Malus,Zierapfel,Malus tschonoskii,Wollapfel,0,5.00,7.00,21.99,2.00,0
54.168063634207,12.0328608410959,ad7ba887-7d3b-4629-84cc-519b650d05a8,Malus,Zierapfel,Malus tschonoskii,Wollapfel,0,5.00,7.00,21.99,2.00,0
54.1680310916549,12.0330142648893,c46bbcb7-892a-4225-911c-3f78f3e0fbd0,Malus,Zierapfel,Malus tschonoskii,Wollapfel,0,5.00,7.00,21.99,2.00,0
54.1679544069739,12.0334232327837,f230a71c-78ff-4530-a3d7-f77234a65ff4,Malus,Zierapfel,Malus tschonoskii,Wollapfel,0,5.00,7.00,21.99,2.00,0
54.1679284588599,12.0335852245844,e09631d5-e1b8-4774-a236-42cd33688853,Malus,Zierapfel,Malus tschonoskii,Wollapfel,0,5.00,7.00,21.99,2.00,0
54.1679058028872,12.033734874667,f1aec845-1579-407d-81bf-ccf93fa4ee13,Malus,Zierapfel,Malus tschonoskii,Wollapfel,0,5.00,7.00,21.99,2.00,0
54.1678734142336,12.0339529525085,672110bc-2f92-4e0e-9128-ddf8ce55c61b,Malus,Zierapfel,Malus tschonoskii,Wollapfel,0,5.00,7.00,21.99,2.00,0
54.1678361916984,12.0342011041497,900983f0-45e7-4e9a-b8cc-f0103286bfaf,Malus,Zierapfel,Malus tschonoskii,Wollapfel,0,5.00,7.00,21.99,2.00,0
54.1678052813688,12.0344098811547,0e575c5a-04df-4d4a-88e5-2f61651b805c,Malus,Zierapfel,Malus tschonoskii,Wollapfel,0,5.00,7.00,21.99,2.00,0
54.1677790202641,12.0345847660562,e2484cce-0f11-442d-9bd0-3643e9928df2,Malus,Zierapfel,Malus tschonoskii,Wollapfel,0,5.00,7.00,21.99,2.00,0
54.1676520097009,12.0349731185016,04c24ca3-9ac0-4095-b3cf-c0d2b73c44be,Malus,Zierapfel,Malus tschonoskii,Wollapfel,0,5.00,7.00,21.99,2.00,0
54.1671868787776,12.0350897655838,9fbfa544-3c7f-492f-be60-662273bcf986,Malus,Zierapfel,Malus tschonoskii,Wollapfel,0,5.00,7.00,21.99,2.00,0
54.1670189491467,12.0350654662821,9299eeb8-3896-4a40-a991-1e539e4fffcb,Malus,Zierapfel,Malus tschonoskii,Wollapfel,0,5.00,7.00,21.99,2.00,0
54.1668881611528,12.0350450982791,30a43fd9-21c5-41bd-a1d0-2869ddd4d58a,Malus,Zierapfel,Malus tschonoskii,Wollapfel,0,5.00,7.00,21.99,2.00,0
54.1674640269883,12.0297132465694,4f810c99-7145-4b11-8214-375a2561d95d,Quercus,Eiche,Quercus palustris,Sumpf-Eiche,0,6.00,8.00,25.13,3.00,0
54.1675401375012,12.0296020565814,db0bb95d-3336-4238-8f2b-4c4f901eed18,Quercus,Eiche,Quercus palustris,Sumpf-Eiche,0,6.00,8.00,25.13,2.00,0
54.1676411279376,12.0295480786447,01f68a26-65f3-4e37-bd47-3275e2cf43a4,Quercus,Eiche,Quercus palustris,Sumpf-Eiche,0,6.00,8.00,25.13,3.00,0
54.1677598066208,12.0295040185569,4d14903c-b81a-41f1-81e1-5bf1541647c0,Quercus,Eiche,Quercus palustris,Sumpf-Eiche,0,6.00,8.00,25.13,3.00,0
54.1678733796601,12.0294571062779,df690f4a-c484-4aa6-bbbd-e056ab1f2b13,Quercus,Eiche,Quercus palustris,Sumpf-Eiche,0,6.00,8.00,25.13,3.00,0
